GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
17031243200,2011-2012,middle,120,10,10,0
17031243300,2011-2012,middle,76,9,5,0
17031243400,2011-2012,middle,117,9,4,0
17031243500,2011-2012,middle,403,43,54,2
17031250200,2011-2012,middle,22,0,1,0
17031800500,2011-2012,middle,28,3,3,0
17031800600,2011-2012,middle,,,,
17031800700,2011-2012,middle,,,,
17031800800,2011-2012,middle,1,0,0,0
17031800900,2011-2012,middle,10,1,0,0
17031801000,2011-2012,middle,26,2,5,1
17031801100,2011-2012,middle,3,0,0,0
17031805702,2011-2012,middle,45,3,5,0
17031805801,2011-2012,middle,,,,
17031805802,2011-2012,middle,114,13,11,0
17031805901,2011-2012,middle,105,4,18,0
17031805902,2011-2012,middle,109,4,7,1
17031806001,2011-2012,middle,248,21,21,1
17031806002,2011-2012,middle,154,10,26,4
17031806003,2011-2012,middle,353,31,24,5
17031810502,2011-2012,middle,46,2,4,1
17031810600,2011-2012,middle,87,5,20,1
17031810701,2011-2012,middle,91,5,8,3
17031810800,2011-2012,middle,39,3,6,0
17031810900,2011-2012,middle,115,7,12,1
17031829000,2011-2012,middle,5,1,0,0
17031827400,2011-2012,middle,10,2,1,0
17031823702,2011-2012,middle,257,22,13,0
17031823803,2011-2012,middle,114,11,9,1
17031827600,2011-2012,middle,9,1,0,0
17031491000,2011-2012,middle,12,2,0,0
17031491100,2011-2012,middle,11,0,0,0
17031491200,2011-2012,middle,8,0,1,0
17031510100,2011-2012,middle,16,1,2,0
17031510200,2011-2012,middle,11,1,1,1
17031520200,2011-2012,middle,13,0,0,0
17031710800,2011-2012,middle,79,1,4,0
17031710900,2011-2012,middle,4,0,0,0
17031711000,2011-2012,middle,11,1,1,0
17031711100,2011-2012,middle,12,1,1,0
17031711200,2011-2012,middle,25,2,1,0
17031711300,2011-2012,middle,21,1,1,0
17031711400,2011-2012,middle,11,0,1,0
17031820000,2011-2012,middle,8,1,0,0
17031820101,2011-2012,middle,148,8,15,2
17031820103,2011-2012,middle,153,8,10,0
17031820104,2011-2012,middle,143,14,9,1
17031820300,2011-2012,middle,41,4,4,2
17031820400,2011-2012,middle,29,3,1,1
17031820700,2011-2012,middle,16,2,2,2
17031820800,2011-2012,middle,6,0,0,0
17031820901,2011-2012,middle,51,2,8,1
17031820902,2011-2012,middle,16,2,1,0
17031081402,2011-2012,middle,784,93,64,1
17031010202,2011-2012,middle,16,1,0,0
17031061902,2011-2012,middle,628,69,17,3
17031030200,2011-2012,middle,253,14,9,2
17031030300,2011-2012,middle,50,3,12,1
17031030400,2011-2012,middle,75,4,6,0
17031030500,2011-2012,middle,410,22,27,0
17031030800,2011-2012,middle,332,36,27,1
17031030900,2011-2012,middle,310,16,26,0
17031250300,2011-2012,middle,47,2,3,0
17031250400,2011-2012,middle,88,2,6,1
17031250500,2011-2012,middle,158,12,11,1
17031250600,2011-2012,middle,24,1,1,0
17031250700,2011-2012,middle,34,1,1,0
17031250800,2011-2012,middle,13,0,0,0
17031801200,2011-2012,middle,15,1,1,0
17031801300,2011-2012,middle,119,8,6,1
17031801400,2011-2012,middle,2,0,0,0
17031801500,2011-2012,middle,135,4,8,0
17031801601,2011-2012,middle,143,5,6,1
17031801603,2011-2012,middle,180,19,19,2
17031801605,2011-2012,middle,35,0,2,0
17031801606,2011-2012,middle,22,1,1,0
17031806004,2011-2012,middle,166,11,13,1
17031806102,2011-2012,middle,75,7,12,0
17031806300,2011-2012,middle,94,6,5,0
17031806400,2011-2012,middle,61,7,8,0
17031806501,2011-2012,middle,42,2,3,0
17031806502,2011-2012,middle,73,6,17,0
17031806600,2011-2012,middle,20,3,7,0
17031806700,2011-2012,middle,28,3,2,0
17031811301,2011-2012,middle,24,0,3,0
17031811401,2011-2012,middle,54,3,6,0
17031811402,2011-2012,middle,36,5,3,0
17031811500,2011-2012,middle,35,1,6,1
17031811600,2011-2012,middle,92,10,10,2
17031811701,2011-2012,middle,15,1,2,0
17031825504,2011-2012,middle,101,7,13,1
17031500300,2011-2012,middle,39,1,1,0
17031826600,2011-2012,middle,36,3,2,1
17031826401,2011-2012,middle,10,1,2,0
17031829902,2011-2012,middle,130,10,15,0
17031824105,2011-2012,middle,61,5,7,0
17031823703,2011-2012,middle,171,15,14,0
17031520300,2011-2012,middle,22,1,0,0
17031520600,2011-2012,middle,6,0,0,0
17031560100,2011-2012,middle,8,0,1,0
17031560200,2011-2012,middle,3,0,0,0
17031560300,2011-2012,middle,6,1,1,0
17031560400,2011-2012,middle,1,0,3,1
17031560700,2011-2012,middle,49,6,2,0
17031711500,2011-2012,middle,6,0,0,0
17031720100,2011-2012,middle,11,1,0,0
17031720200,2011-2012,middle,117,7,4,1
17031720300,2011-2012,middle,26,1,1,0
17031720600,2011-2012,middle,13,1,1,0
17031720700,2011-2012,middle,92,9,5,2
17031730100,2011-2012,middle,18,1,3,0
17031730300,2011-2012,middle,8,0,0,0
17031821002,2011-2012,middle,46,2,2,0
17031821101,2011-2012,middle,15,1,3,0
17031821102,2011-2012,middle,36,4,6,0
17031821600,2011-2012,middle,40,1,9,0
17031822000,2011-2012,middle,7,1,1,0
17031031000,2011-2012,middle,143,10,21,0
17031031100,2011-2012,middle,339,31,9,1
17031031200,2011-2012,middle,5,0,1,0
17031031300,2011-2012,middle,30,2,0,0
17031031400,2011-2012,middle,534,80,64,0
17031031700,2011-2012,middle,70,4,2,0
17031031800,2011-2012,middle,26,1,0,0
17031031900,2011-2012,middle,55,8,3,0
17031032100,2011-2012,middle,26,2,2,0
17031251000,2011-2012,middle,4,0,0,0
17031280400,2011-2012,middle,8,0,1,0
17031320100,2011-2012,middle,40,1,16,3
17031350100,2011-2012,middle,8,0,0,0
17031351000,2011-2012,middle,80,6,8,1
17031351100,2011-2012,middle,13,1,0,0
17031360200,2011-2012,middle,2,0,0,0
17031380100,2011-2012,middle,19,1,3,1
17031801607,2011-2012,middle,217,29,18,2
17031801608,2011-2012,middle,66,2,5,0
17031801701,2011-2012,middle,,,,
17031801702,2011-2012,middle,56,5,6,0
17031801800,2011-2012,middle,36,1,2,0
17031801901,2011-2012,middle,146,14,16,0
17031806801,2011-2012,middle,242,12,16,2
17031806802,2011-2012,middle,136,8,6,2
17031806900,2011-2012,middle,220,19,30,2
17031807000,2011-2012,middle,123,8,10,1
17031807100,2011-2012,middle,20,0,6,0
17031812200,2011-2012,middle,25,4,2,0
17031990000,2011-2012,middle,,,,
17031231500,2011-2012,middle,15,0,0,0
17031251100,2011-2012,middle,19,1,0,0
17031251200,2011-2012,middle,17,1,0,0
17031826700,2011-2012,middle,18,3,1,1
17031826402,2011-2012,middle,6,0,0,0
17031826500,2011-2012,middle,30,2,2,0
17031826800,2011-2012,middle,1,0,0,0
17031828801,2011-2012,middle,44,3,1,0
17031829302,2011-2012,middle,14,0,4,0
17031550200,2011-2012,middle,5,0,1,0
17031828601,2011-2012,middle,82,6,2,0
17031830003,2011-2012,middle,106,10,12,2
17031560800,2011-2012,middle,45,6,8,0
17031560900,2011-2012,middle,13,2,1,0
17031561000,2011-2012,middle,27,3,1,2
17031561100,2011-2012,middle,38,4,5,1
17031570100,2011-2012,middle,3,0,0,0
17031570200,2011-2012,middle,10,0,2,0
17031730400,2011-2012,middle,18,1,2,1
17031730500,2011-2012,middle,14,1,1,0
17031730600,2011-2012,middle,24,0,1,0
17031730700,2011-2012,middle,5,0,0,0
17031810702,2011-2012,middle,75,9,9,0
17031811000,2011-2012,middle,61,7,3,2
17031822200,2011-2012,middle,24,0,8,0
17031822301,2011-2012,middle,15,3,7,0
17031491300,2011-2012,middle,12,2,0,0
17031720400,2011-2012,middle,14,1,0,0
17031530400,2011-2012,middle,11,0,1,0
17031750600,2011-2012,middle,24,1,1,0
17031040100,2011-2012,middle,136,9,9,0
17031040300,2011-2012,middle,156,13,5,0
17031040600,2011-2012,middle,183,19,8,0
17031040700,2011-2012,middle,124,6,10,1
17031040800,2011-2012,middle,80,1,5,0
17031040900,2011-2012,middle,90,9,1,0
17031050100,2011-2012,middle,152,23,15,1
17031050200,2011-2012,middle,284,20,11,2
17031050300,2011-2012,middle,238,19,20,1
17031380200,2011-2012,middle,3,0,2,0
17031980000,2011-2012,middle,,,,
17031770300,2011-2012,middle,319,35,35,7
17031770400,2011-2012,middle,64,8,9,0
17031770500,2011-2012,middle,144,4,1,0
17031770700,2011-2012,middle,33,1,5,0
17031770800,2011-2012,middle,82,11,3,3
17031800100,2011-2012,middle,,,,
17031081500,2011-2012,middle,137,11,13,1
17031081600,2011-2012,middle,786,102,82,0
17031081700,2011-2012,middle,351,44,40,3
17031801902,2011-2012,middle,19,0,0,0
17031802002,2011-2012,middle,62,0,2,0
17031802100,2011-2012,middle,14,1,0,0
17031802200,2011-2012,middle,85,2,5,0
17031802300,2011-2012,middle,375,23,44,3
17031807200,2011-2012,middle,94,7,3,0
17031807300,2011-2012,middle,261,18,23,2
17031807400,2011-2012,middle,184,9,9,4
17031807500,2011-2012,middle,39,0,5,0
17031807600,2011-2012,middle,177,14,2,1
17031807700,2011-2012,middle,132,11,7,1
17031807800,2011-2012,middle,12,0,1,0
17031251300,2011-2012,middle,62,2,1,0
17031251400,2011-2012,middle,51,3,1,0
17031251500,2011-2012,middle,8,1,1,0
17031251600,2011-2012,middle,19,0,1,0
17031251700,2011-2012,middle,4,0,1,0
17031251800,2011-2012,middle,14,0,0,0
17031251900,2011-2012,middle,13,0,0,0
17031830001,2011-2012,middle,5,0,0,0
17031823705,2011-2012,middle,123,9,8,3
17031828100,2011-2012,middle,43,2,9,0
17031829500,2011-2012,middle,7,0,3,0
17031827801,2011-2012,middle,37,2,6,1
17031830005,2011-2012,middle,15,1,0,0
17031825503,2011-2012,middle,135,10,15,2
17031570300,2011-2012,middle,44,2,4,0
17031570400,2011-2012,middle,63,2,0,0
17031570500,2011-2012,middle,16,0,1,1
17031580100,2011-2012,middle,26,0,1,0
17031580200,2011-2012,middle,16,1,0,1
17031580300,2011-2012,middle,6,1,0,0
17031580400,2011-2012,middle,40,1,3,1
17031580600,2011-2012,middle,27,0,2,1
17031811100,2011-2012,middle,27,0,3,0
17031811200,2011-2012,middle,52,0,6,0
17031811302,2011-2012,middle,11,2,0,0
17031811702,2011-2012,middle,58,4,0,1
17031811800,2011-2012,middle,40,2,7,1
17031811900,2011-2012,middle,52,3,5,0
17031812000,2011-2012,middle,118,8,8,1
17031812100,2011-2012,middle,115,11,2,0
17031812400,2011-2012,middle,47,9,4,0
17031530300,2011-2012,middle,18,1,1,0
17031500100,2011-2012,middle,40,1,1,1
17031821200,2011-2012,middle,30,2,4,0
17031821800,2011-2012,middle,91,5,7,0
17031823400,2011-2012,middle,24,2,3,1
17031820202,2011-2012,middle,59,4,7,3
17031820201,2011-2012,middle,161,9,19,2
17031828300,2011-2012,middle,14,2,2,0
17031822400,2011-2012,middle,41,5,6,0
17031050500,2011-2012,middle,441,48,37,3
17031050600,2011-2012,middle,159,23,22,2
17031050700,2011-2012,middle,97,18,11,0
17031050800,2011-2012,middle,91,9,17,0
17031050900,2011-2012,middle,111,7,6,0
17031051000,2011-2012,middle,101,13,3,0
17031051100,2011-2012,middle,34,5,6,0
17031051200,2011-2012,middle,168,25,30,0
17031051300,2011-2012,middle,170,16,20,1
17031051400,2011-2012,middle,78,11,10,0
17031060100,2011-2012,middle,212,32,24,1
17031060200,2011-2012,middle,208,27,12,2
17031081800,2011-2012,middle,352,56,41,2
17031081900,2011-2012,middle,63,5,0,1
17031090100,2011-2012,middle,78,5,6,2
17031090200,2011-2012,middle,259,15,18,1
17031090300,2011-2012,middle,32,5,1,0
17031100100,2011-2012,middle,264,13,15,3
17031100200,2011-2012,middle,270,11,10,1
17031802402,2011-2012,middle,132,9,11,0
17031802503,2011-2012,middle,213,30,8,4
17031802504,2011-2012,middle,50,4,2,1
17031802605,2011-2012,middle,263,50,21,13
17031802701,2011-2012,middle,67,5,2,0
17031802702,2011-2012,middle,49,5,2,0
17031807900,2011-2012,middle,4,0,1,0
17031808001,2011-2012,middle,27,0,2,0
17031808002,2011-2012,middle,46,2,2,0
17031808100,2011-2012,middle,208,2,11,1
17031808200,2011-2012,middle,109,11,8,1
17031808301,2011-2012,middle,181,12,14,1
17031252000,2011-2012,middle,12,0,0,0
17031260100,2011-2012,middle,1,0,0,0
17031260200,2011-2012,middle,7,0,0,0
17031260300,2011-2012,middle,3,0,0,0
17031260400,2011-2012,middle,3,0,0,0
17031260500,2011-2012,middle,7,0,1,0
17031260600,2011-2012,middle,2,0,0,0
17031829200,2011-2012,middle,23,2,3,1
17031828201,2011-2012,middle,48,3,8,1
17031829402,2011-2012,middle,61,6,3,2
17031829100,2011-2012,middle,11,0,0,0
17031827804,2011-2012,middle,46,4,8,0
17031830100,2011-2012,middle,61,6,2,0
17031580700,2011-2012,middle,25,3,0,0
17031580800,2011-2012,middle,7,0,0,0
17031590500,2011-2012,middle,24,0,1,0
17031590600,2011-2012,middle,23,0,3,0
17031590700,2011-2012,middle,12,0,3,2
17031600400,2011-2012,middle,57,2,6,1
17031600600,2011-2012,middle,24,1,4,0
17031600700,2011-2012,middle,32,2,6,0
17031812500,2011-2012,middle,119,10,5,1
17031812600,2011-2012,middle,165,15,13,1
17031812700,2011-2012,middle,105,13,16,0
17031812900,2011-2012,middle,163,17,12,0
17031813000,2011-2012,middle,112,5,9,0
17031813100,2011-2012,middle,159,8,7,3
17031822101,2011-2012,middle,51,2,6,0
17031822500,2011-2012,middle,67,1,7,0
17031822601,2011-2012,middle,68,4,3,0
17031822102,2011-2012,middle,80,0,8,0
17031829700,2011-2012,middle,25,1,2,0
17031824503,2011-2012,middle,71,4,5,1
17031060300,2011-2012,middle,193,26,27,2
17031060400,2011-2012,middle,347,64,60,3
17031060500,2011-2012,middle,2,0,0,0
17031060800,2011-2012,middle,602,93,72,6
17031060900,2011-2012,middle,744,89,64,10
17031061000,2011-2012,middle,197,39,18,0
17031061100,2011-2012,middle,156,23,20,1
17031061200,2011-2012,middle,6,2,0,0
17031061500,2011-2012,middle,223,33,26,0
17031061800,2011-2012,middle,27,2,2,0
17031062000,2011-2012,middle,398,59,55,8
17031062100,2011-2012,middle,489,98,87,1
17031100300,2011-2012,middle,155,8,15,0
17031100400,2011-2012,middle,50,3,2,0
17031100500,2011-2012,middle,94,8,9,1
17031100600,2011-2012,middle,117,6,9,1
17031100700,2011-2012,middle,79,5,6,0
17031110100,2011-2012,middle,193,9,16,1
17031110200,2011-2012,middle,116,4,6,0
17031802801,2011-2012,middle,41,3,6,3
17031802802,2011-2012,middle,89,10,7,0
17031802900,2011-2012,middle,17,1,0,0
17031803005,2011-2012,middle,82,5,5,0
17031803007,2011-2012,middle,74,8,1,0
17031808302,2011-2012,middle,32,4,3,0
17031808400,2011-2012,middle,23,2,2,0
17031808500,2011-2012,middle,22,0,1,0
17031808600,2011-2012,middle,3,0,0,0
17031808702,2011-2012,middle,36,1,1,0
17031808800,2011-2012,middle,99,24,9,0
17031260700,2011-2012,middle,5,0,0,0
17031260800,2011-2012,middle,6,0,0,0
17031260900,2011-2012,middle,7,0,0,0
17031261000,2011-2012,middle,13,2,0,0
17031270500,2011-2012,middle,1,0,0,0
17031271200,2011-2012,middle,8,0,0,0
17031827805,2011-2012,middle,37,4,2,0
17031827901,2011-2012,middle,52,4,3,0
17031828402,2011-2012,middle,68,3,5,0
17031826301,2011-2012,middle,30,2,3,0
17031520100,2011-2012,middle,10,0,0,0
17031600900,2011-2012,middle,47,0,1,0
17031610300,2011-2012,middle,13,0,0,1
17031610400,2011-2012,middle,5,0,0,0
17031610800,2011-2012,middle,23,0,4,1
17031611000,2011-2012,middle,4,0,0,0
17031611100,2011-2012,middle,8,0,0,0
17031611200,2011-2012,middle,1,0,0,1
17031611300,2011-2012,middle,10,1,0,0
17031611400,2011-2012,middle,14,2,0,0
17031813200,2011-2012,middle,160,15,10,0
17031813400,2011-2012,middle,35,3,3,0
17031813500,2011-2012,middle,67,4,8,1
17031813600,2011-2012,middle,28,2,1,1
17031813900,2011-2012,middle,38,0,0,0
17031814000,2011-2012,middle,23,1,1,0
17031814100,2011-2012,middle,28,2,2,0
17031821700,2011-2012,middle,50,3,1,0
17031822602,2011-2012,middle,45,0,1,0
17031823500,2011-2012,middle,59,0,5,0
17031822702,2011-2012,middle,50,5,3,0
17031822701,2011-2012,middle,35,5,3,1
17031822801,2011-2012,middle,29,1,2,0
17031062200,2011-2012,middle,382,64,34,0
17031062300,2011-2012,middle,148,31,19,2
17031062400,2011-2012,middle,139,16,22,1
17031062500,2011-2012,middle,194,27,25,2
17031062600,2011-2012,middle,98,15,7,1
17031062700,2011-2012,middle,295,42,50,0
17031062800,2011-2012,middle,322,53,40,2
17031062900,2011-2012,middle,449,58,63,1
17031063000,2011-2012,middle,365,65,56,2
17031063100,2011-2012,middle,266,50,52,0
17031063200,2011-2012,middle,849,119,108,9
17031063400,2011-2012,middle,313,46,27,0
17031110300,2011-2012,middle,106,10,15,0
17031110400,2011-2012,middle,208,9,20,0
17031120100,2011-2012,middle,8,2,0,0
17031120200,2011-2012,middle,90,3,4,0
17031120300,2011-2012,middle,57,5,1,0
17031803008,2011-2012,middle,60,7,5,0
17031803010,2011-2012,middle,60,7,8,0
17031803100,2011-2012,middle,23,1,2,0
17031803200,2011-2012,middle,175,9,18,2
17031803300,2011-2012,middle,485,67,48,6
17031808900,2011-2012,middle,116,10,14,1
17031809000,2011-2012,middle,5,1,3,0
17031809100,2011-2012,middle,94,13,12,3
17031809200,2011-2012,middle,120,9,9,1
17031809300,2011-2012,middle,112,11,6,1
17031271300,2011-2012,middle,,,,
17031271400,2011-2012,middle,5,0,0,0
17031271500,2011-2012,middle,22,0,2,0
17031271800,2011-2012,middle,6,0,0,0
17031280100,2011-2012,middle,64,11,0,0
17031280800,2011-2012,middle,,,,
17031280900,2011-2012,middle,3,0,0,0
17031281900,2011-2012,middle,718,98,82,4
17031828401,2011-2012,middle,122,10,8,1
17031829800,2011-2012,middle,83,5,7,1
17031830300,2011-2012,middle,177,17,15,8
17031520400,2011-2012,middle,9,0,1,0
17031550100,2011-2012,middle,31,2,2,1
17031611500,2011-2012,middle,9,0,0,0
17031611600,2011-2012,middle,11,1,1,0
17031611700,2011-2012,middle,9,0,0,0
17031611800,2011-2012,middle,5,0,0,0
17031611900,2011-2012,middle,,,,
17031612000,2011-2012,middle,4,0,0,0
17031612100,2011-2012,middle,3,0,0,0
17031620100,2011-2012,middle,11,3,1,1
17031620200,2011-2012,middle,11,0,1,0
17031814200,2011-2012,middle,26,1,2,1
17031814300,2011-2012,middle,14,0,1,0
17031814400,2011-2012,middle,21,0,2,0
17031814500,2011-2012,middle,10,0,3,0
17031814600,2011-2012,middle,42,5,4,1
17031821900,2011-2012,middle,22,5,4,0
17031826303,2011-2012,middle,31,3,5,1
17031822802,2011-2012,middle,42,5,7,0
17031823303,2011-2012,middle,73,8,5,1
17031822900,2011-2012,middle,18,0,3,0
17031070200,2011-2012,middle,463,70,67,5
17031070300,2011-2012,middle,443,61,54,3
17031070400,2011-2012,middle,72,6,5,0
17031070500,2011-2012,middle,79,12,16,0
17031070600,2011-2012,middle,106,18,9,1
17031070700,2011-2012,middle,163,24,34,1
17031071000,2011-2012,middle,4,0,1,0
17031071100,2011-2012,middle,387,54,51,1
17031071200,2011-2012,middle,198,30,20,1
17031071300,2011-2012,middle,389,62,61,5
17031120400,2011-2012,middle,78,3,4,0
17031130100,2011-2012,middle,70,4,1,0
17031130200,2011-2012,middle,64,5,1,0
17031130300,2011-2012,middle,199,5,11,0
17031140100,2011-2012,middle,37,2,2,0
17031140200,2011-2012,middle,96,6,5,0
17031140400,2011-2012,middle,152,7,6,3
17031803400,2011-2012,middle,125,8,5,2
17031803500,2011-2012,middle,42,1,4,0
17031803603,2011-2012,middle,,,,
17031803604,2011-2012,middle,153,34,19,2
17031803605,2011-2012,middle,186,23,11,1
17031803606,2011-2012,middle,455,42,38,8
17031803607,2011-2012,middle,37,5,1,0
17031803608,2011-2012,middle,334,53,45,3
17031803610,2011-2012,middle,381,66,31,12
17031803800,2011-2012,middle,66,8,10,0
17031803901,2011-2012,middle,64,5,7,0
17031809400,2011-2012,middle,378,48,41,5
17031809500,2011-2012,middle,362,57,35,6
17031292200,2011-2012,middle,31,1,2,0
17031292400,2011-2012,middle,8,0,0,0
17031292500,2011-2012,middle,28,0,0,0
17031300500,2011-2012,middle,14,0,1,0
17031300600,2011-2012,middle,8,0,0,0
17031300700,2011-2012,middle,7,1,0,0
17031282700,2011-2012,middle,47,2,3,0
17031282800,2011-2012,middle,76,5,5,1
17031283100,2011-2012,middle,14,1,2,0
17031283200,2011-2012,middle,42,1,5,0
17031283800,2011-2012,middle,4,1,0,0
17031290900,2011-2012,middle,16,0,1,0
17031291200,2011-2012,middle,4,0,0,0
17031291600,2011-2012,middle,,,,
17031830400,2011-2012,middle,53,8,16,2
17031829301,2011-2012,middle,22,2,3,1
17031820502,2011-2012,middle,38,9,3,1
17031830202,2011-2012,middle,22,6,4,0
17031830006,2011-2012,middle,47,3,4,0
17031830201,2011-2012,middle,90,8,11,1
17031824800,2011-2012,middle,23,1,0,1
17031620300,2011-2012,middle,26,1,1,1
17031620400,2011-2012,middle,24,1,3,0
17031630100,2011-2012,middle,5,0,0,1
17031630200,2011-2012,middle,6,0,0,0
17031630300,2011-2012,middle,24,0,3,0
17031630400,2011-2012,middle,22,2,0,2
17031630500,2011-2012,middle,17,0,3,0
17031630800,2011-2012,middle,18,0,0,0
17031630900,2011-2012,middle,25,1,1,0
17031814700,2011-2012,middle,79,5,6,0
17031814800,2011-2012,middle,97,7,20,1
17031814900,2011-2012,middle,115,6,10,1
17031815000,2011-2012,middle,48,0,7,1
17031815100,2011-2012,middle,33,4,3,1
17031828504,2011-2012,middle,22,4,5,0
17031828702,2011-2012,middle,79,1,6,2
17031823604,2011-2012,middle,14,2,0,0
17031825501,2011-2012,middle,127,8,13,3
17031825302,2011-2012,middle,220,16,23,4
17031823602,2011-2012,middle,61,5,3,0
17031824505,2011-2012,middle,87,4,8,3
17097866200,2011-2012,middle,13,0,0,0
17097866100,2011-2012,middle,3,0,0,0
17097866000,2011-2012,middle,56,5,5,0
17097861610,2011-2012,middle,54,8,3,0
17097863004,2011-2012,middle,10,4,5,1
17097863006,2011-2012,middle,,,,
17097863005,2011-2012,middle,,,,
17097863003,2011-2012,middle,2,0,0,0
17097861107,2011-2012,middle,48,10,5,0
17097861108,2011-2012,middle,27,3,6,1
17097861611,2011-2012,middle,45,2,4,0
17097861609,2011-2012,middle,67,5,9,0
17097860302,2011-2012,middle,4,0,0,0
17097864904,2011-2012,middle,,,,
17097865802,2011-2012,middle,1,0,0,0
17097864901,2011-2012,middle,13,2,0,0
17089853001,2011-2012,middle,14,3,6,0
17089852905,2011-2012,middle,12,1,2,0
17089852904,2011-2012,middle,2,0,0,0
17089852903,2011-2012,middle,17,1,1,0
17089854800,2011-2012,middle,45,0,4,0
17089854700,2011-2012,middle,6,0,1,0
17089854900,2011-2012,middle,48,9,2,2
17089854600,2011-2012,middle,13,0,2,0
17089854503,2011-2012,middle,134,5,20,4
17089850105,2011-2012,middle,75,8,5,2
17089850103,2011-2012,middle,50,6,3,0
17089850101,2011-2012,middle,5,2,2,0
17089851909,2011-2012,middle,92,8,11,0
17089851101,2011-2012,middle,41,6,5,0
17089851301,2011-2012,middle,3,0,1,0
17089851907,2011-2012,middle,65,8,21,4
17089851905,2011-2012,middle,112,15,19,3
17089852101,2011-2012,middle,7,0,0,0
17089852807,2011-2012,middle,48,6,0,0
17089852805,2011-2012,middle,47,4,3,1
17089852803,2011-2012,middle,106,3,7,2
17089852906,2011-2012,middle,39,2,6,1
17089853007,2011-2012,middle,73,19,15,3
17089854301,2011-2012,middle,8,0,1,0
17089854302,2011-2012,middle,9,2,2,0
17089853006,2011-2012,middle,6,0,2,0
17089853008,2011-2012,middle,38,9,3,1
17089852907,2011-2012,middle,22,1,1,0
17089852806,2011-2012,middle,75,13,12,8
17089852808,2011-2012,middle,123,5,4,1
17089852606,2011-2012,middle,119,1,9,1
17089854504,2011-2012,middle,52,2,7,1
17089852102,2011-2012,middle,43,3,5,0
17089851102,2011-2012,middle,23,3,5,0
17089853005,2011-2012,middle,10,0,4,0
17089851302,2011-2012,middle,19,2,2,0
17089851908,2011-2012,middle,44,2,10,0
17089851910,2011-2012,middle,111,13,6,2
17089850106,2011-2012,middle,27,1,3,0
17089852300,2011-2012,middle,97,5,6,5
17089852201,2011-2012,middle,209,26,21,5
17089852001,2011-2012,middle,11,1,3,0
17089850701,2011-2012,middle,292,17,49,11
17089852002,2011-2012,middle,214,29,38,12
17089852500,2011-2012,middle,113,12,10,1
17089852601,2011-2012,middle,282,27,17,5
17089851600,2011-2012,middle,38,6,5,1
17089851400,2011-2012,middle,20,2,1,1
17089851904,2011-2012,middle,112,8,6,0
17089851801,2011-2012,middle,68,11,10,4
17089852003,2011-2012,middle,127,7,7,0
17089851500,2011-2012,middle,1,1,0,0
17089851000,2011-2012,middle,58,4,13,3
17089850800,2011-2012,middle,26,1,12,0
17089850703,2011-2012,middle,26,1,0,1
17089850201,2011-2012,middle,1,0,1,0
17089850600,2011-2012,middle,218,43,10,2
17089850500,2011-2012,middle,95,14,20,0
17089850400,2011-2012,middle,42,3,7,0
17089850302,2011-2012,middle,27,3,3,0
17089850301,2011-2012,middle,6,1,0,1
17089850202,2011-2012,middle,15,2,0,0
17089852402,2011-2012,middle,16,0,2,0
17089852401,2011-2012,middle,20,1,0,0
17089852202,2011-2012,middle,192,14,26,1
17089850702,2011-2012,middle,165,17,14,0
17089854501,2011-2012,middle,129,13,10,4
17089852403,2011-2012,middle,78,6,1,7
17089852700,2011-2012,middle,228,26,29,8
17089854200,2011-2012,middle,21,3,1,1
17089853900,2011-2012,middle,51,6,6,1
17089853600,2011-2012,middle,4,0,0,0
17089853400,2011-2012,middle,3,1,0,0
17089853300,2011-2012,middle,2,0,1,0
17089853200,2011-2012,middle,23,1,3,0
17089853100,2011-2012,middle,14,2,2,0
17089854400,2011-2012,middle,241,28,48,8
17089854100,2011-2012,middle,2,1,0,0
17089854002,2011-2012,middle,48,0,4,0
17089854001,2011-2012,middle,17,3,1,0
17089853500,2011-2012,middle,2,0,0,0
17089853004,2011-2012,middle,7,0,1,0
17097864305,2011-2012,middle,9,0,0,0
17097864002,2011-2012,middle,32,2,2,1
17097864001,2011-2012,middle,77,6,10,2
17097863801,2011-2012,middle,69,2,10,0
17097865801,2011-2012,middle,9,0,0,0
17097864515,2011-2012,middle,21,2,0,0
17097864409,2011-2012,middle,32,4,8,2
17097864601,2011-2012,middle,,,,
17097865300,2011-2012,middle,40,4,3,0
17097990000,2011-2012,middle,,,,
17097865200,2011-2012,middle,86,10,10,2
17097865700,2011-2012,middle,16,2,2,0
17097865400,2011-2012,middle,109,10,9,0
17097864802,2011-2012,middle,,,,
17097864801,2011-2012,middle,25,3,2,0
17097864700,2011-2012,middle,3,0,0,0
17097862700,2011-2012,middle,1,0,1,0
17097862502,2011-2012,middle,,,,
17097862501,2011-2012,middle,,,,
17097862402,2011-2012,middle,,,,
17097862200,2011-2012,middle,1,0,2,0
17097862100,2011-2012,middle,3,0,1,0
17097862000,2011-2012,middle,2,0,0,0
17097864513,2011-2012,middle,14,2,5,0
17097863904,2011-2012,middle,,,,
17097864108,2011-2012,middle,8,1,1,0
17097863604,2011-2012,middle,39,8,1,0
17097864203,2011-2012,middle,40,3,6,0
17097861702,2011-2012,middle,7,0,1,0
17097864307,2011-2012,middle,42,5,8,0
17097865502,2011-2012,middle,24,1,1,0
17097864306,2011-2012,middle,8,0,0,0
17097864407,2011-2012,middle,7,0,0,0
